date,naive_lo_l2,naive_lns_l2,naive_los_l2,naive_mx_l2,naive_lo_l3,naive_lns_l3,naive_los_l3,naive_mx_l3,naive_lo_l4,naive_lns_l4,naive_los_l4,naive_mx_l4,naive_random_lo_l2,naive_random_lns_l2,naive_random_los_l2,naive_random_mx_l2,naive_random_lo_l3,naive_random_lns_l3,naive_random_los_l3,naive_random_mx_l3,naive_random_lo_l4,naive_random_lns_l4,naive_random_los_l4,naive_random_mx_l4,black_litterman_lo_l2,black_litterman_lns_l2,black_litterman_los_l2,black_litterman_mx_l2,black_litterman_lo_l3,black_litterman_lns_l3,black_litterman_los_l3,black_litterman_mx_l3,black_litterman_lo_l4,black_litterman_lns_l4,black_litterman_los_l4,black_litterman_mx_l4,mvo_lo_l2,mvo_lns_l2,mvo_los_l2,mvo_mx_l2,mvo_lo_l3,mvo_lns_l3,mvo_los_l3,mvo_mx_l3,mvo_lo_l4,mvo_lns_l4,mvo_los_l4,mvo_mx_l4,ridge_lo_l2,ridge_lns_l2,ridge_los_l2,ridge_mx_l2,ridge_lo_l3,ridge_lns_l3,ridge_los_l3,ridge_mx_l3,ridge_lo_l4,ridge_lns_l4,ridge_los_l4,ridge_mx_l4,ridge_random_lo_l2,ridge_random_lns_l2,ridge_random_los_l2,ridge_random_mx_l2,ridge_random_lo_l3,ridge_random_lns_l3,ridge_random_los_l3,ridge_random_mx_l3,ridge_random_lo_l4,ridge_random_lns_l4,ridge_random_los_l4,ridge_random_mx_l4,SPY_buy_and_hold,equal_weight_benchmark
2003-01-01,1.0,1.0,1.0,1.0,0.9999999999999998,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999999,0.9999999999999999,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0000000000000002,1.0,0.9999999999999999,1.0,1.0,0.9999999999999999,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999999,0.9999999999999999,1.0,1.0,0.9999999999999999,1.0,0.9999999999999999,0.9999999999999998,0.9999999999999998,0.9999999999999999,1.0,0.9999999999999998,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999998,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2003-02-01,1.0622227591246363,0.6383798572606495,0.8765986786487792,1.1353042427666125,0.7657189389759771,0.6261171625898692,1.1059366664577543,0.9455320552881028,0.667474124206289,0.6347219737657737,0.6383798572606495,0.7622498795375339,0.0,0.3872195444126525,0.03993015887638118,0.5763273852262434,0.0,0.7412346147692304,0.5795324895946248,0.5752804878046658,0.0,0.6814987263130071,0.8582979039130156,0.5761781113853043,0.46119305520713416,0.26064298245717554,0.9353929662277023,0.6368507934701044,0.8387682759399723,0.4643226596308436,0.6839094792439996,0.8823720600034856,0.7543231623730152,0.42642072314621643,0.26064298245717554,0.6900679724592025,0.05139313075424101,0.04798611914028815,0.39529286763593524,0.21053764106854514,0.04002550651566217,0.05884000715287629,0.026938872347676696,0.15256954578429485,0.03548378882928713,0.06579224528579078,0.02383303315969111,0.1355381758468515,2.0,1.9791684945083932,1.9719453864345828,1.9922204707820386,1.9999999999999996,1.5803642238770625,1.4618933678013253,1.908159653022408,1.619808297809357,1.6196477733862813,1.5662333254343301,1.6505882589932406,2.0,1.1264978861590003,0.9347344074203376,1.9918154503673349,2.0,1.4084698456400946,1.2556626342225052,1.9910708662326326,1.9509576835143319,0.9395867171219319,1.011919892420424,1.9537862020896204,0.0,0.012117708599658661
2003-03-01,2.0,1.9028112703234088,1.9440771538813517,1.9905287206310642,1.35336634256833,1.412285357349541,1.3085149212094507,1.3457714401053615,1.1405069001353398,1.2295563962813147,1.4391537414929831,1.191198068510984,2.0,1.1773035241412328,1.061759858847767,2.0,2.0,0.3804844294436707,0.13004801094553375,2.0,2.0,0.675164830289362,0.46100239429755224,2.0,1.1531794185684623,1.2996551317610678,1.1004680503772795,1.1442633468477135,1.402313344129917,1.387294969336516,1.347812087626156,1.3930497315971573,1.2418925351956354,1.3431880454879352,1.481245198957418,1.2826052699305,0.04128757241753911,0.05381355127532185,0.04298626969247013,0.2712068321325824,0.04276039076867416,0.06975008392834428,0.03774904734809126,0.22739954312215016,0.07582328647593997,0.08646582972956283,0.03469860033188234,0.2027130030522803,2.0,1.8205657014392485,2.010856167706917,2.0018113898055936,2.0,1.862143665219417,1.992185332545985,1.9986874903603757,1.9999999999999996,1.877911821368921,1.9835092708315125,1.9971930996195653,2.0,1.752640665723038,1.6814956194955168,2.0,2.0,1.6387120599499825,1.701383482256979,2.0,1.9999999999999998,1.4624482636642029,1.7325008440012042,1.9999999999999998,0.0,0.01673938370390589
2003-04-01,2.0,1.9483109375685088,1.9999999999999998,2.0,1.5967535427493935,1.8373154594263956,1.9999999999999996,1.5992871211107968,1.4880043459421377,1.7978324305202014,2.0,1.4912211903481565,0.5802690703255099,1.0294306269292381,1.0907392129565188,0.864215256260408,0.6747639757707128,0.7629171318100327,0.754016670490449,0.8991243610923756,0.7524883102127624,0.8990419214501333,0.9557383828466703,0.9613038286460153,1.3611679325025858,1.877846927921416,2.0,1.3651816840772861,1.4019698281422757,1.8878291823754145,2.0,1.4019698281422757,1.5287818020151134,1.9074329240767824,2.0,1.5287818020151134,0.1823428190385346,0.08570792520991419,0.08995922929811062,0.18727406328649207,0.16195600661566484,0.10446884357285623,0.0851303325156928,0.16735222889221005,0.15111759129865654,0.11766182547082521,0.07747904521848246,0.15594645079248431,2.0,1.8034083156475642,2.0,2.0,1.5752461725886504,1.473880077259186,1.5752461725886504,1.5752461725886506,1.6375473754920855,1.4754749991810332,1.6345982634767229,1.6375473507026712,2.0,1.7339524060117095,1.6445140238139222,2.0,2.0,1.7727176129604407,1.6970546918658447,1.9999999999999998,1.969653387605129,1.7849868411056273,1.7339524060117093,1.9757227100841035,0.0,0.015135044234903972
2003-05-01,2.0,1.4815401781655368,2.1343887519976015,2.0007831198743515,1.4992199279594771,1.1634946994162783,1.4352707196936465,1.5272912035746524,1.5070979639449567,1.0921967792779113,1.2668035140057763,1.5173001751376263,1.9999999999999998,2.1440620397683023,2.198672126348142,2.035012345705291,2.0,2.153955169033085,2.2112490933045477,2.0368440961612677,1.77929801376066,1.574850791605393,1.8045906126491227,1.833484848526241,2.0,1.39214221001897,0.95876374757884,1.9923505513130029,1.4067411191082917,0.9886175011058469,0.7817484856552892,1.4353002241156663,1.487264935402686,0.7609322039026094,1.0148065520474092,1.512078784442165,0.2136082409514693,0.23979514137081737,0.6487291108352318,0.2692200548381884,0.25479147936595237,0.2831194957634846,0.2201477364217952,0.2972104465566736,0.4016475320594714,0.3151498840850802,0.21094434411155263,0.4316092307679782,1.9999999999999996,1.8293299331492268,2.0,1.9999999999999996,2.0,1.8883758248819456,2.0,2.0,2.0,1.8170086542056136,2.0,2.0,2.0,1.0035471150127644,0.8868613037017414,2.0230502298283155,2.0,0.7887047944370928,0.7243967431884885,2.0253618150883024,2.0,0.94336856005728,1.0018142078472385,2.0269660985599125,0.0,0.032088327657190524
2003-06-01,1.1274742522453223,1.922793760968534,2.063128040892415,1.1853639479003073,0.6743338964546477,1.9701647957910569,2.0485057427604576,0.9117711890387193,0.9689330281091022,1.6127791300563477,2.041385992015828,1.154946485288046,1.479249430549491,1.9678870900367897,2.148984010781379,1.479249430549491,1.1280771661500404,1.7053609298046588,2.166524043979803,1.2995368797500004,1.2198378982833027,1.3988791092921153,2.154347653850128,1.3637085281267387,2.0,0.9836171738816739,1.0122927258573498,1.9278300790025633,0.7526100866438582,1.0139377658366375,1.2725817543599138,0.8542141129880751,0.4999999999999999,1.0103272867171709,1.4202123525045198,0.7276193585548083,0.009730346850706728,0.198684381929068,0.08439695106010825,0.18741732116889648,0.07339912830278184,0.19482968308497076,0.06787303871428985,0.16896610262500306,0.29804392876654673,0.28252486621609846,0.07937877620354288,0.36462136539123485,2.0,2.1172842718546363,2.161487257980439,2.008546604592428,1.9999999999999998,1.4692764165537837,1.5753439922074808,1.9772465904669538,2.0,1.169663291683006,1.680379463968179,1.982842895934463,2.0,2.137222069704289,2.1551252522237005,2.0,2.0,1.4991637806729698,1.5711898290090907,2.0,2.0,1.0255559551620417,1.3031827514507432,2.0,0.0,0.022519137360818745
2003-07-01,2.0,1.997508405744189,1.9965201859590536,1.9993682198090859,2.0,2.002574386771933,2.000359375700044,2.000064953183214,1.818182118780097,1.796079463928066,2.002904324258755,1.818969826483021,1.05865401374756,0.6435791630609267,2.0,1.2952583026210036,1.2728948580566284,0.8716789492388913,0.7647811619366016,1.090363153811759,1.0685719072500528,0.8371442849238162,0.6435791630609267,0.9335820400193453,2.0,1.1661947260038112,0.8595709771356016,2.0024806814982172,1.3436160305014642,1.4074224750427458,1.1656368208853238,1.4626057371139616,1.184011069431523,1.3831259086795271,1.337254882536313,1.2743745289669894,0.0801943499555482,0.19624435750494096,0.5549696686677257,0.27195859019182955,0.45501857575427795,0.2801791226569039,0.08868599014674783,0.5976598464502216,0.3859943825639779,0.2613960676264652,0.24671351940296996,0.506314652984566,2.0,1.7898091707651158,2.0210449324853186,2.003770294878338,1.3333333333333335,1.5633582996805486,2.0340459223390157,1.4546456729386688,1.0,1.2494437974413637,1.6831501157018762,1.1803113491194177,1.0,2.0037935849686597,2.004555646299921,1.2873823164593385,1.3333333333333335,1.5390096916700557,1.4264572581617156,1.313993621351445,1.5,1.1142525726863641,1.1740617801581539,1.3577035579883434,0.0,0.009560769760345852
2003-08-01,2.0,2.02878814928523,2.0,2.0,1.9999999999999998,1.8721528682246138,2.0,1.9999999999999998,1.8072930075441838,1.7188864479389492,2.0279765278199045,1.8076068754311796,2.0,1.3466976684225953,2.0348473808955614,2.009896460825842,2.0,1.5130811309178802,1.431359550710623,1.8092808636288369,1.3681216578245312,1.2296488652485982,1.5558449401409697,1.4163838559185609,2.0,1.105821849017599,0.7389719949201582,1.9982056975380948,1.3644732214774904,0.8417510807943964,0.9991415658357085,1.4425278452987327,1.1637793869614832,0.9258693649482005,1.1286548805831493,1.267130972612048,0.012759179907753104,0.28508948108358056,0.13832293140568797,0.16627637963616726,0.3160065460892657,0.3878076894423517,0.15708431984152907,0.3155234785237775,0.3905551686940667,0.33952025066946123,0.3066388000470911,0.40885806910345085,2.0,1.3502946340462092,1.1611834932186205,1.9987429284166995,2.0,1.5622891023411927,1.434259845600106,1.9991878592716903,2.0,1.1824118413858298,1.1500607255794848,1.9987894156465114,2.0,1.0724127060682378,0.9844613305960286,1.657993338779618,1.9999999999999998,0.9209731058549999,0.7794003102963225,1.619041416121397,1.5314193005145553,0.8822511540440154,0.64720783434825,1.2507178793166898,0.0,0.030702752220360757
2003-09-01,1.6290975947505615,1.3761076980094473,0.9794478200128331,1.5834345617365992,1.629097594750561,1.00764650617201,0.6585095889228445,1.5552440112227603,1.6290975947505615,1.1851045865901328,0.9536528790439672,1.56661199842645,1.1218005292682145,0.8735617408618037,1.1218005292682145,1.1218005292682147,0.36829000676490553,0.46633542273347206,0.8524055700745851,0.5365757718747242,0.4018353798518514,0.5621361438776136,0.3119717137460538,0.39015034450416364,1.0535384709783453,0.9193641744688306,0.6571002222526867,1.0705914396441008,1.343940771683126,0.8663246992794251,0.4304496004415318,1.3092719080961452,1.0,0.8559577284130018,0.47781697784537236,0.9586148740023028,0.23392180980402888,0.3707686246518668,0.618209414936318,0.3133085066346232,0.5195391819928366,0.45531429817840224,0.19246610169761333,0.5050723700459334,0.6921514180124096,0.4968108810429099,0.37270782764186,0.6612971066519778,2.0,1.9123572643326996,2.00473041232639,2.000574812539536,2.0,1.6731868879461247,2.003341948205734,2.0004087031217104,2.0,1.7049806350230678,1.7121114649776883,1.9748909365394987,2.0,1.02166610136076,0.9208951603557026,1.717155126766056,2.0,1.2359256909572294,1.2563571328176875,1.7644514561939089,2.0,1.3169467760029967,1.430453829634402,1.8190668490699475,0.0,0.021550370939985256
2003-10-01,0.5670688418169624,0.6711630313036205,0.9188076528252022,0.5643943178568827,0.5986658708079865,0.8737890109107647,0.7070089787135867,0.5964945400630838,0.621930575877582,0.8029602846722323,0.6351210587692192,0.6189856062499001,1.095242003745612,0.977908922126592,1.095242003745612,1.095242003745612,1.2843514674412109,1.2232339148987852,1.337009333879505,1.296187366890673,1.388267107583632,1.223808279811065,1.0732147663205662,1.387390006565441,0.9872601583036469,0.4720895890323189,0.07016296207026057,1.0587446059842824,1.2728052194330086,0.4557356740747991,0.3773015397048214,1.318126721753973,0.9334677116502199,0.6278902223433758,0.5336223633037884,1.0045196837487893,0.8627620416060929,0.5223657064344749,0.16946067041364019,0.8597216011937883,0.6269914739134639,0.5180821733032149,0.42896325072131647,0.6250327865293605,0.5422480596435517,0.5032412343454352,0.3858564349243113,0.5405323496082115,2.0,1.8764572770701846,1.9575908270439384,1.996987858058332,2.0,1.8970009791247593,1.9603549214020708,1.9971878685174589,2.0,1.904157358374061,1.9578769800031766,1.9970085884928042,0.8886191272254084,1.410427187094363,1.4110008514296468,0.8858826936743315,1.1660541022219002,1.5144651854723152,1.4904931531778016,1.1627565002357185,1.3067817241036295,1.4900973564425715,1.5509554196986413,1.3038823354782187,0.0,0.0200445284317559
